ts,event_id,type,from,to,action,자원,크기
2021-01-27,I0819,디방인연,강서민,조채예,이음,유대,0.12
2021-01-27,I0819,디방인연,조채예,강서민,대화,유대,0.15
2021-01-27,I0819,디방인연,강서민,조채예,대화,유대,0.15
2021-01-28,I0766,디방인연,전도연,송도건,이음,유대,0.12
2021-01-28,I0766,디방인연,송도건,전도연,이음,유대,0.12
2021-01-28,I0766,디방인연,전도연,송도건,대화,유대,0.15
2021-01-28,I0766,디방인연,송도건,전도연,대화,유대,0.15
2021-01-29,R0695,라운지재회,이람연,김준하,이음승급,유대,0.8
2021-01-29,R0695,라운지재회,김준하,이람연,이음승급,유대,0.8
2021-02-07,I0517,디방인연,홍은솔,강은건,이음,유대,0.12
2021-02-07,I0517,디방인연,강은건,홍은솔,이음,유대,0.12
2021-02-10,R0176,라운지재회,오솔지,서예채,이음승급,유대,0.8
2021-02-10,R0176,라운지재회,서예채,오솔지,이음승급,유대,0.8
2021-02-10,I0828,디방인연,신준아,장윤예,이음,유대,0.12
2021-02-10,I0828,디방인연,장윤예,신준아,이음,유대,0.12
2021-02-10,I0828,디방인연,신준아,장윤예,대화,유대,0.15
2021-02-10,I0828,디방인연,장윤예,신준아,대화,유대,0.15
2021-02-13,I0514,디방인연,홍은솔,박하채,이음,유대,0.12
2021-02-13,I0514,디방인연,박하채,홍은솔,이음,유대,0.12
2021-02-16,I0226,디방인연,서채아,황하솔,이음,유대,0.12
2021-02-16,I0226,디방인연,황하솔,서채아,이음,유대,0.12
2021-02-16,I0284,디방인연,서예채,박준예,이음,유대,0.12
2021-02-16,I0284,디방인연,박준예,서예채,이음,유대,0.12
2021-02-16,I0284,디방인연,서예채,박준예,대화,유대,0.15
2021-02-16,I0284,디방인연,박준예,서예채,대화,유대,0.15
2021-02-20,I0073,디방인연,서은아,강건현,이음,유대,0.12
2021-02-20,I0073,디방인연,강건현,서은아,이음,유대,0.12
2021-02-21,I0244,디방인연,안람도,임아우,이음,유대,0.12
2021-02-21,I0244,디방인연,임아우,안람도,이음,유대,0.12
2021-02-22,I0797,디방인연,조시현,안아서,이음,유대,0.12
2021-02-22,I0797,디방인연,안아서,조시현,이음,유대,0.12
2021-02-25,I0767,디방인연,전도연,안연예,이음,유대,0.12
2021-02-25,I0767,디방인연,안연예,전도연,이음,유대,0.12
2021-02-27,R0637,라운지재회,임은연,전도연,이음승급,유대,0.8
2021-02-27,R0637,라운지재회,전도연,임은연,이음승급,유대,0.8
2021-03-02,I0636,디방인연,임은연,박지람,이음,유대,0.12
2021-03-02,I0636,디방인연,박지람,임은연,이음,유대,0.12
2021-03-04,I0086,디방인연,김예건,신지람,이음,유대,0.12
2021-03-04,I0086,디방인연,신지람,김예건,이음,유대,0.12
2021-03-04,I0086,디방인연,김예건,신지람,선물,선물,2
2021-03-04,I0086,디방인연,김예건,신지람,선물,유대,0.4
2021-03-04,I0790,디방인연,조현우,서건아,이음,유대,0.12
2021-03-04,I0790,디방인연,서건아,조현우,이음,유대,0.12
2021-03-05,I0902,디방인연,강하연,안현도,이음,유대,0.12
2021-03-05,I0902,디방인연,안현도,강하연,이음,유대,0.12
2021-03-05,I0902,디방인연,강하연,안현도,대화,유대,0.15
2021-03-05,I0902,디방인연,안현도,강하연,대화,유대,0.15
2021-03-08,I0654,디방인연,서연채,강솔솔,이음,유대,0.12
2021-03-08,I0654,디방인연,강솔솔,서연채,이음,유대,0.12
2021-03-10,I0215,디방인연,권주주,서수주,이음,유대,0.12
2021-03-10,I0215,디방인연,서수주,권주주,이음,유대,0.12
2021-03-10,I0215,디방인연,권주주,서수주,대화,유대,0.15
2021-03-10,I0215,디방인연,서수주,권주주,대화,유대,0.15
2021-03-10,I0618,디방인연,최지도,송채도,이음,유대,0.12
2021-03-10,I0618,디방인연,송채도,최지도,이음,유대,0.12
2021-03-10,I0618,디방인연,최지도,송채도,대화,유대,0.15
2021-03-10,I0618,디방인연,송채도,최지도,대화,유대,0.15
2021-03-12,I0966,디방인연,박건현,정연시,이음,유대,0.12
2021-03-12,I0966,디방인연,정연시,박건현,이음,유대,0.12
2021-03-16,I0952,디방인연,강채수,장은수,이음,유대,0.12
2021-03-16,I0952,디방인연,장은수,강채수,이음,유대,0.12
2021-03-18,I0880,디방인연,박준예,전예은,이음,유대,0.12
2021-03-18,I0880,디방인연,전예은,박준예,이음,유대,0.12
2021-03-21,I0233,디방인연,안람도,송지주,이음,유대,0.12
2021-03-21,I0233,디방인연,송지주,안람도,이음,유대,0.12
2021-03-22,I0935,디방인연,신채도,이람민,이음,유대,0.12
2021-03-22,I0935,디방인연,이람민,신채도,이음,유대,0.12
2021-03-29,I0257,디방인연,조현현,서건현,이음,유대,0.12
2021-03-29,I0257,디방인연,서건현,조현현,이음,유대,0.12
2021-04-05,R0250,라운지재회,강시도,최주준,이음승급,유대,0.8
2021-04-05,R0250,라운지재회,최주준,강시도,이음승급,유대,0.8
2021-04-10,I0667,디방인연,박지건,안솔민,이음,유대,0.12
2021-04-10,I0667,디방인연,안솔민,박지건,이음,유대,0.12
2021-04-16,I0298,디방인연,권하람,임준시,이음,유대,0.12
2021-04-16,I0298,디방인연,임준시,권하람,이음,유대,0.12
2021-04-16,I0298,디방인연,권하람,임준시,대화,유대,0.15
2021-04-16,I0298,디방인연,임준시,권하람,대화,유대,0.15
2021-04-18,I0229,디방인연,서채아,홍도람,이음,유대,0.12
2021-04-18,I0229,디방인연,홍도람,서채아,이음,유대,0.12
2021-04-18,I0460,디방인연,서채하,한채도,이음,유대,0.12
2021-04-18,I0460,디방인연,한채도,서채하,이음,유대,0.12
2021-04-21,I0169,디방인연,서예지,황람준,이음,유대,0.12
2021-04-21,I0169,디방인연,황람준,서예지,이음,유대,0.12
2021-04-24,I0825,디방인연,신준아,정채람,이음,유대,0.12
2021-04-24,I0825,디방인연,정채람,신준아,이음,유대,0.12
2021-04-25,I0431,디방인연,전주현,김건솔,이음,유대,0.12
2021-04-25,I0431,디방인연,김건솔,전주현,이음,유대,0.12
2021-04-26,R0667,라운지재회,박지건,안솔민,이음승급,유대,0.8
2021-04-26,R0667,라운지재회,안솔민,박지건,이음승급,유대,0.8
2021-04-27,I0321,디방인연,김채아,장하연,이음,유대,0.12
2021-04-27,I0321,디방인연,장하연,김채아,이음,유대,0.12
2021-04-30,I0777,디방인연,김건솔,강채현,이음,유대,0.12
2021-04-30,I0777,디방인연,강채현,김건솔,이음,유대,0.12
2021-04-30,I0777,디방인연,김건솔,강채현,대화,유대,0.15
2021-04-30,I0777,디방인연,강채현,김건솔,대화,유대,0.15
2021-05-06,E004,결혼식,서준윤,황채주,부조,돈,6
2021-05-06,E004,결혼식,서준윤,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,서준윤,답례,유대,0.5
2021-05-06,E004,결혼식,윤현시,황채주,부조,돈,6
2021-05-06,E004,결혼식,윤현시,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,윤현시,답례,유대,0.5
2021-05-06,E004,결혼식,임지윤,황채주,부조,돈,7
2021-05-06,E004,결혼식,임지윤,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,임지윤,답례,유대,0.5
2021-05-06,E004,결혼식,박도우,황채주,부조,돈,8
2021-05-06,E004,결혼식,박도우,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,박도우,답례,유대,0.5
2021-05-06,E004,결혼식,서연채,황채주,부조,돈,8
2021-05-06,E004,결혼식,서연채,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,서연채,답례,유대,0.5
2021-05-06,E004,결혼식,서은아,황채주,부조,돈,9
2021-05-06,E004,결혼식,서은아,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,서은아,답례,유대,0.5
2021-05-06,E004,결혼식,강우건,황채주,부조,돈,6
2021-05-06,E004,결혼식,강우건,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,강우건,답례,유대,0.5
2021-05-06,E004,결혼식,윤윤솔,황채주,부조,돈,8
2021-05-06,E004,결혼식,윤윤솔,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,윤윤솔,답례,유대,0.5
2021-05-06,E004,결혼식,권연지,황채주,부조,돈,7
2021-05-06,E004,결혼식,권연지,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,권연지,답례,유대,0.5
2021-05-06,E004,결혼식,박아도,황채주,부조,돈,5
2021-05-06,E004,결혼식,박아도,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,박아도,답례,유대,0.5
2021-05-06,E004,결혼식,조연윤,황채주,부조,돈,4
2021-05-06,E004,결혼식,조연윤,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,조연윤,답례,유대,0.5
2021-05-06,E004,결혼식,임현주,황채주,부조,돈,4
2021-05-06,E004,결혼식,임현주,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,임현주,답례,유대,0.5
2021-05-06,E004,결혼식,정하예,황채주,부조,돈,7
2021-05-06,E004,결혼식,정하예,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,정하예,답례,유대,0.5
2021-05-06,E004,결혼식,임아우,황채주,부조,돈,9
2021-05-06,E004,결혼식,임아우,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,임아우,답례,유대,0.5
2021-05-06,E004,결혼식,최주준,황채주,부조,돈,7
2021-05-06,E004,결혼식,최주준,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,최주준,답례,유대,0.5
2021-05-06,E004,결혼식,홍은시,황채주,부조,돈,9
2021-05-06,E004,결혼식,홍은시,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,홍은시,답례,유대,0.5
2021-05-06,E004,결혼식,안현준,황채주,부조,돈,8
2021-05-06,E004,결혼식,안현준,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,안현준,답례,유대,0.5
2021-05-06,E004,결혼식,김건주,황채주,부조,돈,7
2021-05-06,E004,결혼식,김건주,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,김건주,답례,유대,0.5
2021-05-06,E004,결혼식,송은연,황채주,부조,돈,6
2021-05-06,E004,결혼식,송은연,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,송은연,답례,유대,0.5
2021-05-06,E004,결혼식,장솔아,황채주,부조,돈,11
2021-05-06,E004,결혼식,장솔아,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,장솔아,답례,유대,0.5
2021-05-06,E004,결혼식,최아준,황채주,부조,돈,7
2021-05-06,E004,결혼식,최아준,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,최아준,답례,유대,0.5
2021-05-06,E004,결혼식,신시서,황채주,부조,돈,5
2021-05-06,E004,결혼식,신시서,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,신시서,답례,유대,0.5
2021-05-06,E004,결혼식,김예아,황채주,부조,돈,5
2021-05-06,E004,결혼식,김예아,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,김예아,답례,유대,0.5
2021-05-06,E004,결혼식,안아도,황채주,부조,돈,6
2021-05-06,E004,결혼식,안아도,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,안아도,답례,유대,0.5
2021-05-06,E004,결혼식,한준아,황채주,부조,돈,8
2021-05-06,E004,결혼식,한준아,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,한준아,답례,유대,0.5
2021-05-06,E004,결혼식,조윤민,황채주,부조,돈,4
2021-05-06,E004,결혼식,조윤민,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,조윤민,답례,유대,0.5
2021-05-06,E004,결혼식,정수연,황채주,부조,돈,6
2021-05-06,E004,결혼식,정수연,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,정수연,답례,유대,0.5
2021-05-06,E004,결혼식,박채윤,황채주,부조,돈,9
2021-05-06,E004,결혼식,박채윤,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,박채윤,답례,유대,0.5
2021-05-06,E004,결혼식,강솔솔,황채주,부조,돈,4
2021-05-06,E004,결혼식,강솔솔,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,강솔솔,답례,유대,0.5
2021-05-06,E004,결혼식,송준도,황채주,부조,돈,6
2021-05-06,E004,결혼식,송준도,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,송준도,답례,유대,0.5
2021-05-06,E004,결혼식,한예우,황채주,부조,돈,6
2021-05-06,E004,결혼식,한예우,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,한예우,답례,유대,0.5
2021-05-06,E004,결혼식,오준지,황채주,부조,돈,5
2021-05-06,E004,결혼식,오준지,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,오준지,답례,유대,0.5
2021-05-06,E004,결혼식,임은연,황채주,부조,돈,6
2021-05-06,E004,결혼식,임은연,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,임은연,답례,유대,0.5
2021-05-06,E004,결혼식,오건연,황채주,부조,돈,5
2021-05-06,E004,결혼식,오건연,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,오건연,답례,유대,0.5
2021-05-06,E004,결혼식,오연주,황채주,부조,돈,6
2021-05-06,E004,결혼식,오연주,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,오연주,답례,유대,0.5
2021-05-06,E004,결혼식,서주도,황채주,부조,돈,3
2021-05-06,E004,결혼식,서주도,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,서주도,답례,유대,0.5
2021-05-06,E004,결혼식,안연예,황채주,부조,돈,8
2021-05-06,E004,결혼식,안연예,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,안연예,답례,유대,0.5
2021-05-06,E004,결혼식,김연시,황채주,부조,돈,8
2021-05-06,E004,결혼식,김연시,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,김연시,답례,유대,0.5
2021-05-06,E004,결혼식,최연아,황채주,부조,돈,6
2021-05-06,E004,결혼식,최연아,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,최연아,답례,유대,0.5
2021-05-06,E004,결혼식,박지건,황채주,부조,돈,4
2021-05-06,E004,결혼식,박지건,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,박지건,답례,유대,0.5
2021-05-06,E004,결혼식,정연시,황채주,부조,돈,8
2021-05-06,E004,결혼식,정연시,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,정연시,답례,유대,0.5
2021-05-06,E004,결혼식,박람민,황채주,부조,돈,4
2021-05-06,E004,결혼식,박람민,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,박람민,답례,유대,0.5
2021-05-06,E004,결혼식,조현현,황채주,부조,돈,7
2021-05-06,E004,결혼식,조현현,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,조현현,답례,유대,0.5
2021-05-06,E004,결혼식,황솔아,황채주,부조,돈,8
2021-05-06,E004,결혼식,황솔아,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,황솔아,답례,유대,0.5
2021-05-06,E004,결혼식,임도예,황채주,부조,돈,4
2021-05-06,E004,결혼식,임도예,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,임도예,답례,유대,0.5
2021-05-06,E004,결혼식,홍우윤,황채주,부조,돈,5
2021-05-06,E004,결혼식,홍우윤,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,홍우윤,답례,유대,0.5
2021-05-06,E004,결혼식,김시윤,황채주,부조,돈,8
2021-05-06,E004,결혼식,김시윤,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,김시윤,답례,유대,0.5
2021-05-06,E004,결혼식,강민하,황채주,부조,돈,6
2021-05-06,E004,결혼식,강민하,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,강민하,답례,유대,0.5
2021-05-06,E004,결혼식,황채건,황채주,부조,돈,7
2021-05-06,E004,결혼식,황채건,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,황채건,답례,유대,0.5
2021-05-06,E004,결혼식,황하솔,황채주,부조,돈,7
2021-05-06,E004,결혼식,황하솔,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,황하솔,답례,유대,0.5
2021-05-06,E004,결혼식,강예민,황채주,부조,돈,7
2021-05-06,E004,결혼식,강예민,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,강예민,답례,유대,0.5
2021-05-06,E004,결혼식,최지도,황채주,부조,돈,4
2021-05-06,E004,결혼식,최지도,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,최지도,답례,유대,0.5
2021-05-06,E004,결혼식,송람수,황채주,부조,돈,5
2021-05-06,E004,결혼식,송람수,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,송람수,답례,유대,0.5
2021-05-06,E004,결혼식,윤람지,황채주,부조,돈,7
2021-05-06,E004,결혼식,윤람지,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,윤람지,답례,유대,0.5
2021-05-06,E004,결혼식,조채윤,황채주,부조,돈,5
2021-05-06,E004,결혼식,조채윤,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,조채윤,답례,유대,0.5
2021-05-06,E004,결혼식,한건서,황채주,부조,돈,8
2021-05-06,E004,결혼식,한건서,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,한건서,답례,유대,0.5
2021-05-06,E004,결혼식,윤연지,황채주,부조,돈,5
2021-05-06,E004,결혼식,윤연지,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,윤연지,답례,유대,0.5
2021-05-06,E004,결혼식,전람은,황채주,부조,돈,6
2021-05-06,E004,결혼식,전람은,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,전람은,답례,유대,0.5
2021-05-06,E004,결혼식,신채도,황채주,부조,돈,8
2021-05-06,E004,결혼식,신채도,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,신채도,답례,유대,0.5
2021-05-06,E004,결혼식,황현우,황채주,부조,돈,6
2021-05-06,E004,결혼식,황현우,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,황현우,답례,유대,0.5
2021-05-06,E004,결혼식,오솔지,황채주,부조,돈,4
2021-05-06,E004,결혼식,오솔지,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,오솔지,답례,유대,0.5
2021-05-06,E004,결혼식,서윤윤,황채주,부조,돈,3
2021-05-06,E004,결혼식,서윤윤,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,서윤윤,답례,유대,0.5
2021-05-06,E004,결혼식,송연예,황채주,부조,돈,3
2021-05-06,E004,결혼식,송연예,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,송연예,답례,유대,0.5
2021-05-06,E004,결혼식,서건현,황채주,부조,돈,5
2021-05-06,E004,결혼식,서건현,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,서건현,답례,유대,0.5
2021-05-06,E004,결혼식,한채도,황채주,부조,돈,8
2021-05-06,E004,결혼식,한채도,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,한채도,답례,유대,0.5
2021-05-06,E004,결혼식,조시현,황채주,부조,돈,7
2021-05-06,E004,결혼식,조시현,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,조시현,답례,유대,0.5
2021-05-06,E004,결혼식,송도건,황채주,부조,돈,7
2021-05-06,E004,결혼식,송도건,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,송도건,답례,유대,0.5
2021-05-06,E004,결혼식,송윤람,황채주,부조,돈,5
2021-05-06,E004,결혼식,송윤람,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,송윤람,답례,유대,0.5
2021-05-06,E004,결혼식,한시민,황채주,부조,돈,8
2021-05-06,E004,결혼식,한시민,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,한시민,답례,유대,0.5
2021-05-06,E004,결혼식,서수주,황채주,부조,돈,7
2021-05-06,E004,결혼식,서수주,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,서수주,답례,유대,0.5
2021-05-06,E004,결혼식,전아도,황채주,부조,돈,5
2021-05-06,E004,결혼식,전아도,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,전아도,답례,유대,0.5
2021-05-06,E004,결혼식,홍민연,황채주,부조,돈,8
2021-05-06,E004,결혼식,홍민연,황채주,방명록,유대,1
2021-05-06,E004,결혼식,황채주,홍민연,답례,유대,0.5
2021-05-06,I0800,디방인연,조시현,서아채,이음,유대,0.12
2021-05-06,I0800,디방인연,서아채,조시현,이음,유대,0.12
2021-05-09,I0735,디방인연,강채현,전도솔,이음,유대,0.12
2021-05-09,I0735,디방인연,전도솔,강채현,이음,유대,0.12
2021-05-09,I0735,디방인연,강채현,전도솔,대화,유대,0.15
2021-05-09,I0735,디방인연,전도솔,강채현,대화,유대,0.15
2021-05-13,I0827,디방인연,신준아,강채수,이음,유대,0.12
2021-05-13,I0827,디방인연,강채수,신준아,이음,유대,0.12
2021-05-16,R0591,라운지재회,정주준,오연주,이음승급,유대,0.8
2021-05-16,R0591,라운지재회,오연주,정주준,이음승급,유대,0.8
2021-05-16,I0773,디방인연,강연하,송람수,이음,유대,0.12
2021-05-16,I0773,디방인연,송람수,강연하,이음,유대,0.12
2021-05-17,I0573,디방인연,김건주,황하솔,이음,유대,0.12
2021-05-17,I0573,디방인연,황하솔,김건주,이음,유대,0.12
2021-05-20,I0234,디방인연,안람도,최서시,이음,유대,0.12
2021-05-20,I0234,디방인연,최서시,안람도,이음,유대,0.12
2021-05-21,R0694,라운지재회,이람연,홍준람,이음승급,유대,0.8
2021-05-21,R0694,라운지재회,홍준람,이람연,이음승급,유대,0.8
2021-05-24,I0320,디방인연,김채아,윤준솔,이음,유대,0.12
2021-05-24,I0320,디방인연,윤준솔,김채아,이음,유대,0.12
2021-05-24,I0320,디방인연,김채아,윤준솔,대화,유대,0.15
2021-05-24,I0320,디방인연,윤준솔,김채아,대화,유대,0.15
2021-05-26,I0093,디방인연,김준하,김시윤,이음,유대,0.12
2021-05-26,I0093,디방인연,김시윤,김준하,이음,유대,0.12
2021-05-26,I0093,디방인연,김준하,김시윤,대화,유대,0.15
2021-05-26,I0093,디방인연,김시윤,김준하,대화,유대,0.15
2021-05-26,I0400,디방인연,조수연,이지람,이음,유대,0.12
2021-05-26,I0400,디방인연,이지람,조수연,이음,유대,0.12
2021-05-28,I0614,디방인연,최지도,오건연,이음,유대,0.12
2021-05-28,I0614,디방인연,오건연,최지도,이음,유대,0.12
2021-05-29,I0513,디방인연,홍은솔,전지시,이음,유대,0.12
2021-05-29,I0513,디방인연,전지시,홍은솔,이음,유대,0.12
2021-06-07,I0427,디방인연,서아지,윤연시,이음,유대,0.12
2021-06-07,I0427,디방인연,윤연시,서아지,이음,유대,0.12
2021-06-09,I0374,디방인연,한수현,안예람,이음,유대,0.12
2021-06-09,I0374,디방인연,안예람,한수현,이음,유대,0.12
2021-06-12,I0904,디방인연,송람민,정준람,이음,유대,0.12
2021-06-12,I0904,디방인연,정준람,송람민,이음,유대,0.12
2021-06-12,I0904,디방인연,송람민,정준람,대화,유대,0.15
2021-06-12,I0904,디방인연,정준람,송람민,대화,유대,0.15
2021-06-14,I0911,디방인연,윤연시,윤연지,이음,유대,0.12
2021-06-14,I0911,디방인연,윤연지,윤연시,이음,유대,0.12
2021-06-21,I0623,디방인연,송현준,조현도,이음,유대,0.12
2021-06-21,I0623,디방인연,조현도,송현준,이음,유대,0.12
2021-06-26,E049,돈빌림,한채도,최지도,대여,돈,108
2021-06-26,I0162,디방인연,김시윤,최건예,이음,유대,0.12
2021-06-26,I0162,디방인연,최건예,김시윤,이음,유대,0.12
2021-06-26,I0162,디방인연,김시윤,최건예,대화,유대,0.15
2021-06-26,I0162,디방인연,최건예,김시윤,대화,유대,0.15
2021-06-26,I0564,디방인연,서하도,김예준,이음,유대,0.12
2021-06-26,I0564,디방인연,김예준,서하도,이음,유대,0.12
2021-06-26,I0564,디방인연,서하도,김예준,대화,유대,0.15
2021-06-26,I0564,디방인연,김예준,서하도,대화,유대,0.15
2021-06-29,I0875,디방인연,신서채,정채건,이음,유대,0.12
2021-06-29,I0875,디방인연,정채건,신서채,이음,유대,0.12
2021-06-29,I0875,디방인연,신서채,정채건,대화,유대,0.15
2021-06-29,I0875,디방인연,정채건,신서채,대화,유대,0.15
2021-07-02,I0211,디방인연,안지수,서채하,이음,유대,0.12
2021-07-02,I0211,디방인연,서채하,안지수,이음,유대,0.12
2021-07-09,I0519,디방인연,오아은,장하연,이음,유대,0.12
2021-07-09,I0519,디방인연,장하연,오아은,이음,유대,0.12
2021-07-12,I0313,디방인연,안예람,송연예,이음,유대,0.12
2021-07-12,I0313,디방인연,송연예,안예람,이음,유대,0.12
2021-07-12,I0313,디방인연,안예람,송연예,대화,유대,0.15
2021-07-12,I0313,디방인연,송연예,안예람,대화,유대,0.15
2021-07-20,I0586,디방인연,권시솔,장은수,이음,유대,0.12
2021-07-20,I0586,디방인연,장은수,권시솔,이음,유대,0.12
2021-07-21,I0723,디방인연,이민지,조수연,이음,유대,0.12
2021-07-21,I0723,디방인연,조수연,이민지,이음,유대,0.12
2021-07-21,I0723,디방인연,이민지,조수연,대화,유대,0.15
2021-07-21,I0723,디방인연,조수연,이민지,대화,유대,0.15
2021-07-21,I0816,디방인연,조채예,박건현,이음,유대,0.12
2021-07-21,I0816,디방인연,박건현,조채예,이음,유대,0.12
2021-07-21,I0816,디방인연,조채예,박건현,대화,유대,0.15
2021-07-21,I0816,디방인연,박건현,조채예,대화,유대,0.15
2021-07-23,I0885,디방인연,박준예,이준준,이음,유대,0.12
2021-07-23,I0885,디방인연,이준준,박준예,이음,유대,0.12
2021-07-26,I0116,디방인연,박민수,김예건,이음,유대,0.12
2021-07-26,I0116,디방인연,김예건,박민수,이음,유대,0.12
2021-07-26,I0116,디방인연,박민수,김예건,대화,유대,0.15
2021-07-26,I0116,디방인연,김예건,박민수,대화,유대,0.15
2021-07-27,I0060,디방인연,철수,최아도,이음,유대,0.12
2021-07-27,I0060,디방인연,최아도,철수,이음,유대,0.12
2021-07-27,I0060,디방인연,철수,최아도,대화,유대,0.15
2021-07-27,I0060,디방인연,최아도,철수,대화,유대,0.15
2021-07-28,I0787,디방인연,조현우,장예예,이음,유대,0.12
2021-07-28,I0787,디방인연,장예예,조현우,이음,유대,0.12
2021-07-31,E022,생일,장도우,정수예,선물,유대,1
2021-07-31,E022,생일,전주현,정수예,선물,유대,1
2021-07-31,E022,생일,정우채,정수예,선물,유대,1
2021-07-31,E022,생일,권윤민,정수예,선물,유대,1
2021-07-31,E022,생일,권지연,정수예,선물,유대,1
2021-07-31,E022,생일,박건현,정수예,선물,유대,1
2021-07-31,E022,생일,김예준,정수예,선물,유대,1
2021-07-31,E022,생일,조주수,정수예,선물,유대,1
2021-07-31,E022,생일,송은도,정수예,선물,유대,1
2021-07-31,E022,생일,조준윤,정수예,선물,유대,1
2021-07-31,E022,생일,오수예,정수예,선물,유대,1
2021-07-31,E022,생일,서지지,정수예,선물,유대,1
2021-07-31,E022,생일,황채람,정수예,선물,유대,1
2021-07-31,E022,생일,신하솔,정수예,선물,유대,1
2021-07-31,E022,생일,철수,정수예,선물,유대,1
2021-08-06,I0672,디방인연,황하예,임우우,이음,유대,0.12
2021-08-06,I0672,디방인연,임우우,황하예,이음,유대,0.12
2021-08-12,I0364,디방인연,전도솔,한건현,이음,유대,0.12
2021-08-12,I0364,디방인연,한건현,전도솔,이음,유대,0.12
2021-08-12,I0364,디방인연,전도솔,한건현,대화,유대,0.15
2021-08-12,I0364,디방인연,한건현,전도솔,대화,유대,0.15
2021-08-12,I0639,디방인연,임은연,박도우,이음,유대,0.12
